student_id,full_name,age,gender,grade_level,school_id,math_score,science_score,french_score,arabic_score,philosophy_score,attendance_pct,study_hours_per_day,internet_access,parent_education,scholarship,enrollment_date,average_score,status
STU0027,Aisha Zouiten,17.0,F,2ème Bac,SCH074,17.7,12.5,11.1,11.5,12.8,68.9,4.4,Non,Supérieur,Non,2023-09-06,13.12,Admis
STU0589,Rachid El Fassi,16.0,M,Tronc Commun,SCH045,11.0,15.0,15.0,12.7,10.1,68.5,3.5,Non,Secondaire,Oui,2023-09-21,12.76,Admis
STU0044,Zineb Benali,15.0,F,3ème Collège,SCH114,7.7,7.6,10.8,9.3,7.7,68.3,3.6,Non,Primaire,Non,2023-09-04,8.62,Ajourné
STU0498,Rachid Benjelloun,18.0,M,2ème Bac,SCH076,15.8,14.2,16.3,13.4,13.2,87.4,4.9,Oui,Supérieur,Oui,2023-09-18,14.58,Admis
STU0793,Youssef El Ouali,15.0,M,3ème Collège,SCH026,17.5,13.4,14.6,16.6,11.9,74.1,3.9,Oui,Supérieur,Non,2023-06-09,14.8,Admis
STU0965,Adil Benjelloun,17.0,M,1ère Bac,SCH015,11.4,11.0,11.2,11.0,16.6,75.5,4.2,Non,Supérieur,Non,2023-09-20,12.24,Admis
STU0516,Ghita Benjelloun,16.0,F,Tronc Commun,SCH089,10.5,17.1,16.5,15.9,12.7,75.4,5.4,Non,Secondaire,Non,2023-09-11,14.54,Admis
STU0990,Mouad Tahiri,17.0,M,2ème Bac,SCH005,15.9,13.6,15.1,14.3,16.6,74.2,4.9,Oui,Aucun,Oui,2023-09-09,15.1,Admis
STU0562,Loubna Tahiri,15.0,F,Tronc Commun,SCH123,9.2,9.1,9.6,10.5,7.3,69.5,2.9,Oui,Aucun,Oui,2023-09-05,9.14,Ajourné
STU0918,Soukaina Bouazza,18.0,F,2ème Bac,SCH044,10.5,8.6,9.7,8.2,8.7,70.0,2.5,Oui,Primaire,Oui,2023-09-16,9.14,Ajourné
STU0455,Zineb El Idrissi,15.0,F,Tronc Commun,SCH025,14.6,11.6,13.1,12.3,10.0,79.7,2.8,Oui,Secondaire,Non,2023-09-11,12.32,Admis
STU0388,Othmane Berrada,15.0,M,Tronc Commun,SCH037,9.9,8.4,9.5,8.9,9.6,58.1,2.5,Oui,Aucun,Oui,2023-09-18,9.26,Ajourné
STU0072,Fatima Amrani,19.0,F,Tronc Commun,SCH068,10.2,10.6,7.8,9.5,8.8,76.7,3.1,Non,Aucun,Oui,2023-09-16,9.38,Ajourné
STU0543,Ilyas Senhaji,15.0,M,3ème Collège,SCH046,16.7,12.9,15.4,13.9,12.5,85.3,4.4,Oui,Aucun,Oui,2023-09-19,14.28,Admis
STU0457,Rachid Senhaji,18.0,M,2ème Bac,SCH027,11.1,13.3,12.1,12.4,11.9,69.9,4.3,Oui,Primaire,Non,2023-09-12,12.16,Admis
STU0634,Soukaina Mansouri,16.0,F,1ère Bac,SCH097,9.6,7.1,8.7,8.6,8.1,67.1,2.0,Oui,Aucun,Oui,2023-09-12,8.42,Ajourné
STU0432,Hajar Amrani,16.0,F,Tronc Commun,SCH119,16.4,16.6,12.8,14.8,11.9,82.4,4.3,Non,Aucun,Oui,2023-09-20,14.5,Admis
STU0628,Adil Chraibi,17.0,M,1ère Bac,SCH108,11.6,15.9,17.3,13.5,10.5,87.3,4.9,Non,Supérieur,Oui,2023-09-20,13.76,Admis
STU0654,Zineb Tahiri,18.0,F,1ère Bac,SCH087,11.3,16.2,12.3,11.3,11.5,79.6,4.0,Oui,Aucun,Non,2023-09-18,12.52,Admis
STU0729,Bilal Belkadi,16.0,M,Tronc Commun,SCH009,11.3,10.1,13.8,10.9,14.4,87.1,3.3,Non,Aucun,Non,2023-09-21,12.1,Admis
STU0265,Bilal Benjelloun,16.0,M,Tronc Commun,SCH072,16.5,13.3,17.1,14.4,12.3,81.4,5.5,Non,Secondaire,Non,2023-09-06,14.72,Admis
STU0210,Mehdi Kettani,17.0,M,2ème Bac,SCH036,16.0,10.0,13.0,14.0,11.0,75.7,3.4,Non,Supérieur,Non,2023-09-03,12.8,Admis
STU0317,Omar Benhaddou,16.0,M,1ère Bac,SCH095,15.3,13.9,15.7,17.2,13.3,80.1,4.2,Oui,Secondaire,Oui,2023-09-10,15.08,Admis
STU0897,Karim Alaoui,18.0,M,2ème Bac,SCH062,14.2,10.2,10.5,12.8,13.0,76.0,1.4,Oui,Primaire,Oui,2023-09-11,12.14,Admis
STU0514,Adil El Fassi,16.0,M,1ère Bac,SCH123,9.8,9.7,10.0,8.7,9.2,62.8,2.2,Non,Supérieur,Oui,2023-09-01,9.48,Ajourné
STU0314,Fatima Chraibi,14.0,F,3ème Collège,SCH015,12.9,12.1,11.2,15.9,17.0,96.0,5.3,Non,Supérieur,Non,2023-09-09,13.82,Admis
STU0535,Ilyas Chraibi,16.0,M,Tronc Commun,SCH062,17.0,16.1,10.1,15.3,17.2,71.1,3.1,Oui,Aucun,Oui,2023-09-01,15.14,Admis
STU0830,Youssef El Fassi,15.0,M,Tronc Commun,SCH095,10.4,10.9,7.4,8.3,8.4,78.1,1.8,Non,Primaire,Non,2023-09-20,9.08,Ajourné
STU0320,Youssef Mansouri,15.0,M,Tronc Commun,SCH027,13.1,11.1,15.0,17.5,13.9,70.9,4.8,Oui,Primaire,Oui,2023-09-05,14.12,Admis
STU0394,Imane Senhaji,16.0,F,1ère Bac,SCH106,9.0,10.7,8.1,10.4,10.7,81.6,2.4,Oui,Supérieur,Non,2023-09-15,9.78,Ajourné
STU0142,Meryem El Ouali,15.0,F,3ème Collège,SCH026,16.5,14.3,13.6,16.6,12.6,76.3,5.5,Non,Aucun,Oui,2023-09-04,14.72,Admis
STU0087,Samira El Idrissi,18.0,F,2ème Bac,SCH137,13.5,11.7,11.1,14.5,10.9,76.6,5.4,Non,Aucun,Oui,2023-09-16,12.34,Admis
STU0865,Youssef Berrada,16.0,M,Tronc Commun,SCH058,13.0,10.1,17.7,15.3,17.6,73.25,4.9,Non,Aucun,Non,2023-09-02,14.74,Admis
STU0479,Mehdi Lahlou,16.0,M,1ère Bac,SCH119,13.7,11.9,14.2,17.2,10.5,93.6,3.4,Non,Secondaire,Oui,2023-09-09,13.5,Admis
STU0504,Khalid Cherif,18.0,M,2ème Bac,SCH072,12.4,17.8,11.9,13.2,12.4,80.2,3.4,Non,Supérieur,Non,2023-09-21,13.54,Admis
STU0754,Loubna El Fassi,16.0,F,Tronc Commun,SCH134,16.0,16.4,14.0,12.6,12.4,78.4,4.6,Non,Aucun,Non,2023-09-12,14.28,Admis
STU0984,Houda Belkadi,17.0,F,1ère Bac,SCH052,14.0,17.7,15.4,10.1,12.6,88.9,4.6,Oui,Secondaire,Oui,2023-09-12,13.96,Admis
STU0216,Lina Tahiri,14.0,F,3ème Collège,SCH036,11.9,13.9,10.6,16.6,11.3,85.3,5.4,Oui,Supérieur,Oui,2023-09-16,12.86,Admis
STU0581,Tariq Kettani,15.0,M,3ème Collège,SCH087,17.2,10.9,12.2,16.4,16.3,78.1,5.4,Non,Supérieur,Non,2023-09-18,14.6,Admis
STU0563,Hamza Zouiten,18.0,M,2ème Bac,SCH001,13.1,14.4,16.5,10.8,11.0,75.2,4.1,Non,Aucun,Oui,2023-09-13,13.16,Admis
STU0399,Ghita Belkadi,14.0,F,3ème Collège,SCH130,14.3,13.6,13.7,14.6,15.1,75.3,4.2,Oui,Primaire,Oui,2023-09-19,14.26,Admis
STU0926,Mehdi Berrada,15.0,M,Tronc Commun,SCH086,17.3,16.8,14.4,13.7,11.0,76.5,7.0,Non,Primaire,Non,2023-09-19,14.64,Admis
STU0669,Adil Mansouri,16.0,M,Tronc Commun,SCH077,15.0,10.8,13.5,10.9,10.6,93.1,4.2,Oui,Aucun,Non,2023-09-17,12.16,Admis
STU0491,Ghita Cherif,16.0,F,Tronc Commun,SCH048,10.9,13.9,10.4,17.8,17.3,71.15,3.9,Oui,Primaire,Non,2023-09-21,14.06,Admis
STU0253,Rachid Amrani,17.0,M,2ème Bac,SCH056,17.5,11.2,11.3,11.7,11.5,83.5,3.7,Non,Aucun,Oui,2023-09-04,12.64,Admis
STU0908,Meryem Lahlou,18.0,F,2ème Bac,SCH100,15.0,12.6,13.6,10.5,16.6,91.0,3.5,Oui,Secondaire,Non,2023-09-14,13.66,Admis
STU0469,Mouad Mansouri,15.0,M,Tronc Commun,SCH020,12.7,15.9,11.7,14.8,14.4,82.8,2.4,Oui,Supérieur,Non,2023-09-08,13.9,Admis
STU0915,Zineb Cherif,15.0,F,3ème Collège,SCH092,11.1,13.8,10.4,15.9,10.6,99.2,4.0,Oui,Aucun,Oui,2023-09-14,12.36,Admis
STU0358,Aisha El Fassi,16.0,F,1ère Bac,SCH117,16.4,13.0,16.7,10.3,17.6,70.7,6.1,Non,Primaire,Oui,2023-09-02,14.8,Admis
STU0255,Lina Tazi,18.0,F,2ème Bac,SCH016,15.0,13.2,17.8,15.3,12.0,86.2,3.3,Oui,Primaire,Non,2023-09-01,14.66,Admis
STU0277,Ilyas Alaoui,15.0,M,Tronc Commun,SCH062,14.3,13.7,16.3,14.3,16.9,74.8,4.8,Oui,Primaire,Oui,2023-09-15,15.1,Admis
STU0179,Mouad Benjelloun,16.0,M,1ère Bac,SCH088,17.2,16.3,16.8,10.8,11.4,65.7,4.0,Non,Secondaire,Oui,2023-09-14,14.5,Admis
STU0282,Fatima Berrada,15.0,F,3ème Collège,SCH030,16.3,17.1,11.9,11.4,16.8,79.0,5.0,Non,Supérieur,Non,2023-09-02,14.7,Admis
STU0391,Hamza Senhaji,15.0,M,Tronc Commun,SCH012,11.2,17.6,17.7,14.5,10.1,66.2,4.3,Oui,Supérieur,Non,2023-09-09,14.22,Admis
STU0509,Hajar El Ouali,17.0,F,2ème Bac,SCH135,7.9,7.2,8.7,7.8,9.0,66.8,1.1,Non,Supérieur,Oui,2023-09-18,8.12,Ajourné
STU0750,Othmane Benjelloun,15.0,M,Tronc Commun,SCH100,2.9,6.2,6.3,3.4,2.6,80.4,0.5,Non,Secondaire,Non,2023-09-08,4.28,Recalé
STU0584,Houda Alaoui,17.0,F,1ère Bac,SCH035,12.5,16.3,11.6,12.4,14.1,75.8,3.5,Non,Primaire,Oui,2023-09-10,13.38,Admis
STU0973,Hamza Cherif,17.0,M,2ème Bac,SCH023,12.0,12.5,17.6,17.5,16.2,92.1,5.9,Oui,Supérieur,Non,2023-09-17,15.16,Admis
STU0130,Omar Berrada,16.0,M,Tronc Commun,SCH110,11.0,8.7,10.9,10.7,8.3,66.0,3.9,Non,Primaire,Oui,2023-09-11,9.92,Ajourné
STU0145,Chaimae Lahlou,16.0,F,Tronc Commun,SCH032,2.9,3.6,4.8,5.3,6.9,89.9,0.7,Non,Aucun,Oui,2023-09-06,4.7,Recalé
STU0961,Aisha Mansouri,17.0,F,2ème Bac,SCH125,16.0,15.5,18.0,16.5,17.5,73.75,6.3,Oui,Aucun,Oui,2023-09-20,16.7,Admis
STU0848,Mouad Lahlou,17.0,M,2ème Bac,SCH008,10.3,13.5,15.7,17.9,17.3,72.9,4.6,Oui,Primaire,Oui,2023-09-20,14.94,Admis
STU0716,Chaimae Alaoui,17.0,F,1ère Bac,SCH089,14.6,12.0,17.8,12.1,16.6,71.5,4.3,Oui,Primaire,Oui,2023-09-03,14.62,Admis
STU0906,Hassan Belkadi,14.0,M,3ème Collège,SCH108,16.1,16.7,14.6,17.8,17.1,84.1,5.3,Oui,Secondaire,Oui,2023-09-09,16.46,Admis
STU0236,Khalid Mansouri,17.0,M,1ère Bac,SCH128,10.8,8.0,7.3,9.8,9.9,69.6,2.8,Non,Aucun,Oui,2023-09-18,9.16,Ajourné
