student_id,full_name,age,gender,grade_level,school_id,math_score,science_score,french_score,arabic_score,philosophy_score,attendance_pct,study_hours_per_day,internet_access,parent_education,scholarship,enrollment_date,average_score,status,school_name,school_type,milieu,province,region,capacity,num_teachers,infrastructure_score,digital_equipment,year_founded,taux_reussite_national_pct,taux_pauvrete_pct,taux_alphabetisation_pct,couverture_internet_pct,depense_par_eleve_mad,taux_abandon_scolaire_pct,ratio_eleves_par_enseignant,nb_etablissements,risk_score,risk_level
STU0339,Bilal Senhaji,15.0,M,3ème Collège,SCH107,16.0,13.2,15.8,12.8,13.4,72.8,4.9,Oui,Supérieur,Non,2023-09-17,14.24,Admis,Institut Al Kindi,Public,Rural,Khénifra,Béni Mellal-Khénifra,1106,47,4.7,Oui,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.29,Risque faible
STU0519,Tariq Senhaji,17.0,M,2ème Bac,SCH100,10.7,10.9,17.0,10.3,14.1,90.8,2.7,Non,Supérieur,Non,2023-09-17,12.6,Admis,École Secondaire Al Kindi,Privé,Rural,Chtouka,Souss-Massa,986,21,8.6,Non,2001,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.34,Risque faible
STU0806,Bilal Alaoui,16.0,M,1ère Bac,SCH125,16.2,15.3,11.0,13.4,12.3,63.3,4.1,Oui,Supérieur,Oui,2023-09-20,13.64,Admis,Lycée Al Amal,Privé,Urbain,Nador,Oriental,602,35,7.9,Oui,1987,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.35,Risque faible
STU0489,Ilyas Benali,15.0,M,3ème Collège,SCH091,14.5,18.0,16.3,10.7,10.1,73.7,3.8,Oui,Secondaire,Non,2023-09-02,13.92,Admis,Collège Al Massira,Public,Rural,Tiznit,Souss-Massa,516,31,7.3,Oui,1990,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.32,Risque faible
STU0238,Tariq Belkadi,14.0,M,3ème Collège,SCH136,13.4,10.4,11.0,14.9,14.0,74.4,4.0,Oui,Secondaire,Non,2023-09-21,12.74,Admis,Lycée Ibn Sina,Public,Rural,Taourirt,Oriental,1105,36,4.6,Oui,2011,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.34,Risque faible
STU0550,Sara Amrani,15.0,F,3ème Collège,SCH049,17.3,17.8,16.4,17.0,12.3,86.5,5.2,Oui,Primaire,Oui,2023-09-10,16.16,Admis,Collège Mohammed V,Privé,Rural,Ifrane,Fès-Meknès,345,60,5.8,Partiel,2009,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.19,Risque faible
STU0401,Hassan Zouiten,16.0,M,Tronc Commun,SCH101,10.9,13.3,12.2,17.1,15.9,71.2,5.4,Non,Aucun,Oui,2023-09-20,13.88,Admis,Lycée Ibn Battuta,Privé,Rural,Béni Mellal,Béni Mellal-Khénifra,390,35,4.6,Oui,2000,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.29,Risque faible
STU0571,Nour Berrada,18.0,F,2ème Bac,SCH006,13.9,17.0,17.0,15.3,10.2,67.3,4.5,Non,Supérieur,Non,2023-09-01,14.68,Admis,Collège Oued Ziz,Privé,Rural,Mohammedia,Casablanca-Settat,371,17,7.3,Non,1980,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.3,Risque faible
STU0233,Chaimae Mansouri,18.0,F,2ème Bac,SCH099,10.1,16.3,17.6,11.7,14.7,69.5,5.5,Non,Primaire,Oui,2023-09-21,14.08,Admis,Collège Moulay Youssef,Privé,Rural,Chtouka,Souss-Massa,746,55,8.3,Oui,2005,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.28,Risque faible
STU0443,Adil Alaoui,16.0,M,Tronc Commun,SCH064,13.7,14.5,11.2,16.9,17.5,83.2,4.4,Non,Secondaire,Non,2023-09-17,14.76,Admis,Institut Ibn Sina,Public,Rural,El Kelaa,Marrakech-Safi,660,34,7.9,Non,2009,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.26,Risque faible
STU0099,Omar Tazi,16.0,M,Tronc Commun,SCH071,10.5,15.9,13.7,17.1,11.4,78.85,5.0,Oui,Supérieur,Non,2023-09-17,13.72,Admis,Collège Ibn Battuta,Public,Urbain,Tanger,Tanger-Tétouan-Al Hoceïma,985,22,6.7,Oui,2004,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.28,Risque faible
STU0907,Khalid El Fassi,18.0,M,2ème Bac,SCH104,11.0,17.0,17.8,11.6,13.8,82.3,4.6,Oui,Aucun,Oui,2023-09-18,14.24,Admis,Collège Oued Ziz,Public,Urbain,Béni Mellal,Béni Mellal-Khénifra,462,34,6.6,Partiel,2001,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.27,Risque faible
STU0622,Mouad Senhaji,14.0,M,3ème Collège,SCH066,10.9,13.2,13.9,15.9,10.7,65.8,5.3,Oui,Supérieur,Oui,2023-09-03,12.92,Admis,Collège Moulay Youssef,Privé,Rural,Essaouira,Marrakech-Safi,846,16,8.9,Partiel,2011,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.33,Risque faible
STU0512,Samira El Idrissi,15.0,F,Tronc Commun,SCH098,15.2,12.6,16.9,12.3,15.0,82.9,3.3,Non,Primaire,Non,2023-09-03,14.4,Admis,Lycée Atlas,Public,Urbain,Chtouka,Souss-Massa,988,32,6.7,Oui,2005,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.3,Risque faible
STU0632,Othmane El Ouali,16.0,M,1ère Bac,SCH097,16.0,15.3,14.7,16.4,14.4,73.4,3.9,Non,Secondaire,Oui,2023-09-17,15.36,Admis,Lycée Moulay Youssef,Privé,Rural,Taroudant,Souss-Massa,340,42,7.8,Partiel,1991,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.28,Risque faible
STU0218,Amine Alaoui,16.0,M,1ère Bac,SCH071,14.7,16.5,13.0,18.0,13.3,72.7,6.2,Oui,Supérieur,Non,2023-09-11,15.1,Admis,Collège Ibn Battuta,Public,Urbain,Tanger,Tanger-Tétouan-Al Hoceïma,985,22,6.7,Oui,2004,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.23,Risque faible
STU0361,Youssef Chraibi,17.0,M,1ère Bac,SCH052,9.0,10.0,14.0,13.0,9.0,67.6,2.7,Oui,Aucun,Oui,2023-09-09,11.0,Admis,Institut Al Massira,Public,Rural,Taza,Fès-Meknès,1066,26,7.0,Non,2000,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.45,Risque modéré
STU0559,Mouad Berrada,15.0,M,3ème Collège,SCH057,17.7,16.1,12.3,10.2,14.2,69.7,3.9,Oui,Supérieur,Non,2023-09-06,14.1,Admis,Collège Ibn Khaldoun,Privé,Rural,Marrakech,Marrakech-Safi,971,59,3.0,Oui,2002,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.33,Risque faible
STU0765,Rachid Amrani,15.0,M,Tronc Commun,SCH026,13.0,16.4,11.6,17.2,17.2,81.2,4.1,Oui,Supérieur,Non,2023-09-17,15.08,Admis,Lycée Ibn Battuta,Privé,Urbain,Kénitra,Rabat-Salé-Kénitra,1127,50,3.6,Partiel,2009,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.26,Risque faible
STU0993,Nour Chraibi,15.0,F,3ème Collège,SCH058,12.0,14.0,14.0,13.0,12.0,73.25,4.9,Non,Primaire,Oui,2023-09-13,13.0,Admis,Institut Ibn Sina,Public,Urbain,Marrakech,Marrakech-Safi,870,30,9.0,Oui,2004,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.32,Risque faible
STU0019,Rachid Senhaji,15.0,M,Tronc Commun,SCH036,12.3,13.5,16.1,15.0,11.6,79.1,4.3,Oui,Supérieur,Non,2023-09-01,13.7,Admis,École Secondaire Al Amal,Privé,Urbain,Fès,Fès-Meknès,979,21,9.1,Oui,1991,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.3,Risque faible
STU0169,Khalid Tahiri,17.0,M,Tronc Commun,SCH001,8.1,10.2,9.3,7.1,10.0,69.4,2.3,Non,Secondaire,Non,2023-09-01,8.94,Ajourné,Collège Hassan II,Public,Rural,Casablanca,Casablanca-Settat,442,21,7.4,Partiel,1980,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.5,Risque modéré
STU0293,Samira Lahlou,15.0,F,Tronc Commun,SCH089,16.9,16.5,13.1,17.8,10.2,78.8,5.5,Oui,Aucun,Oui,2023-09-17,14.9,Admis,Collège Atlas,Public,Urbain,Agadir,Souss-Massa,876,34,3.6,Oui,1982,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.23,Risque faible
STU0398,Mehdi Bouazza,18.0,M,2ème Bac,SCH025,8.6,9.4,7.2,10.9,7.9,72.7,2.8,Non,Secondaire,Non,2023-09-17,8.8,Ajourné,Collège Hassan II,Public,Urbain,Kénitra,Rabat-Salé-Kénitra,849,43,3.9,Oui,1992,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.48,Risque modéré
STU0541,Houda Benjelloun,15.0,F,3ème Collège,SCH091,11.8,11.0,14.1,13.7,16.9,84.3,3.2,Non,Aucun,Non,2023-09-20,13.5,Admis,Collège Al Massira,Public,Rural,Tiznit,Souss-Massa,516,31,7.3,Oui,1990,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.32,Risque faible
STU0329,Ghita Alaoui,15.0,F,Tronc Commun,SCH121,9.2,8.9,8.1,7.5,10.9,72.9,4.3,Non,Supérieur,Non,2023-09-07,8.92,Ajourné,Collège Averroès,Privé,Rural,Oujda,Oriental,1173,45,3.7,Non,2011,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.44,Risque modéré
STU0802,Imane El Ouali,15.0,F,3ème Collège,SCH049,8.7,9.6,9.4,7.9,9.9,55.0,2.4,Non,Secondaire,Oui,2023-09-09,9.1,Ajourné,Collège Mohammed V,Privé,Rural,Ifrane,Fès-Meknès,345,60,5.8,Partiel,2009,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.54,Risque modéré
STU0829,Nour Lahlou,15.0,F,3ème Collège,SCH071,17.7,14.4,13.9,16.8,14.6,76.3,4.9,Non,Aucun,Oui,2023-09-15,15.48,Admis,Collège Ibn Battuta,Public,Urbain,Tanger,Tanger-Tétouan-Al Hoceïma,985,22,6.7,Oui,2004,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.24,Risque faible
STU0094,Lina Cherif,16.0,F,Tronc Commun,SCH132,10.1,10.0,14.6,10.5,17.1,83.2,5.1,Non,Aucun,Oui,2023-09-19,12.46,Admis,École Secondaire Al Massira,Privé,Rural,Taourirt,Oriental,1060,59,9.1,Non,2012,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.29,Risque faible
STU0214,Khalid El Ouali,17.0,M,1ère Bac,SCH110,17.8,12.6,16.9,12.7,14.8,74.0,4.3,Non,Aucun,Oui,2023-09-15,14.96,Admis,École Secondaire Oued Ziz,Privé,Urbain,Khénifra,Béni Mellal-Khénifra,784,60,8.9,Non,1999,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.28,Risque faible
STU0338,Meryem El Ouali,15.0,F,Tronc Commun,SCH064,10.3,12.9,17.8,10.5,16.5,76.65,5.6,Non,Aucun,Non,2023-09-17,13.6,Admis,Institut Ibn Sina,Public,Rural,El Kelaa,Marrakech-Safi,660,34,7.9,Non,2009,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.27,Risque faible
STU0426,Sara Alaoui,17.0,F,2ème Bac,SCH105,8.2,7.3,8.2,10.5,10.8,70.2,2.2,Oui,Primaire,Oui,2023-09-02,9.0,Ajourné,Lycée Ibn Battuta,Public,Urbain,Béni Mellal,Béni Mellal-Khénifra,420,56,8.4,Non,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.5,Risque modéré
STU0832,Mouad Benhaddou,16.0,M,Tronc Commun,SCH130,17.1,13.2,13.3,17.8,13.4,75.3,5.3,Oui,Secondaire,Oui,2023-09-03,14.96,Admis,Institut Al Amal,Public,Urbain,Berkane,Oriental,1017,34,7.2,Oui,1983,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.25,Risque faible
STU0619,Zineb Tazi,17.0,F,1ère Bac,SCH064,14.2,15.6,16.6,16.5,16.0,77.3,4.6,Oui,Supérieur,Non,2023-09-04,15.78,Admis,Institut Ibn Sina,Public,Rural,El Kelaa,Marrakech-Safi,660,34,7.9,Non,2009,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.24,Risque faible
STU0116,Imane Mansouri,15.0,F,3ème Collège,SCH132,10.8,9.3,9.9,10.7,8.7,67.4,1.8,Non,Secondaire,Non,2023-09-04,9.88,Ajourné,École Secondaire Al Massira,Privé,Rural,Taourirt,Oriental,1060,59,9.1,Non,2012,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.5,Risque modéré
STU0159,Aisha Senhaji,18.0,F,2ème Bac,SCH022,17.9,13.1,16.1,16.8,17.3,90.2,5.5,Non,Aucun,Non,2023-09-17,16.24,Admis,Collège Mohammed V,Privé,Urbain,Salé,Rabat-Salé-Kénitra,985,46,4.4,Oui,2011,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.17,Risque faible
STU0037,Mouad Belkadi,14.0,M,3ème Collège,SCH050,10.6,13.6,14.6,17.5,14.6,78.2,4.9,Oui,Secondaire,Oui,2023-09-17,14.18,Admis,École Secondaire Averroès,Public,Rural,Ifrane,Fès-Meknès,371,57,9.0,Partiel,1995,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.27,Risque faible
STU0113,Sara Cherif,16.0,F,1ère Bac,SCH020,10.1,9.2,10.0,8.7,8.9,73.1,1.6,Non,Aucun,Oui,2023-09-12,9.38,Ajourné,Institut Al Farabi,Privé,Rural,Salé,Rabat-Salé-Kénitra,553,29,3.4,Oui,2012,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.5,Risque modéré
STU0106,Sara Lahlou,15.0,F,Tronc Commun,SCH101,17.8,13.0,11.6,13.1,12.2,87.4,5.2,Non,Supérieur,Non,2023-09-09,13.54,Admis,Lycée Ibn Battuta,Privé,Rural,Béni Mellal,Béni Mellal-Khénifra,390,35,4.6,Oui,2000,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.25,Risque faible
STU0363,Zineb Alaoui,14.0,F,3ème Collège,SCH078,14.2,11.8,10.9,10.6,11.6,92.9,4.0,Non,Secondaire,Non,2023-09-10,11.82,Admis,Institut Moulay Youssef,Privé,Urbain,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,924,57,5.5,Oui,2006,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.31,Risque faible
STU0366,Othmane Tahiri,15.0,M,3ème Collège,SCH095,15.0,10.6,16.8,11.7,12.0,78.1,3.8,Oui,Secondaire,Non,2023-09-02,13.22,Admis,Collège Atlas,Public,Urbain,Taroudant,Souss-Massa,614,53,7.9,Partiel,1993,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.33,Risque faible
STU0442,Omar Benhaddou,17.0,M,1ère Bac,SCH024,15.6,14.8,13.5,11.8,12.5,77.2,3.8,Oui,Secondaire,Oui,2023-09-06,13.64,Admis,Lycée Al Massira,Privé,Rural,Kénitra,Rabat-Salé-Kénitra,969,56,3.6,Non,1996,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.32,Risque faible
STU0566,Loubna Bouazza,16.0,F,1ère Bac,SCH034,5.0,3.5,5.0,3.7,3.5,80.8,2.3,Non,Primaire,Oui,2023-09-21,4.14,Recalé,Institut Moulay Youssef,Public,Urbain,Skhirate,Rabat-Salé-Kénitra,876,21,3.5,Oui,2007,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.59,Risque modéré
STU0352,Soukaina Senhaji,17.0,F,2ème Bac,SCH018,13.6,15.3,16.8,13.8,14.4,76.75,3.5,Non,Supérieur,Non,2023-09-17,14.78,Admis,Institut Al Wifaq,Public,Urbain,Rabat,Rabat-Salé-Kénitra,370,49,8.0,Oui,2005,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.3,Risque faible
STU0250,Aisha Benjelloun,17.0,F,1ère Bac,SCH018,14.7,13.7,10.5,10.8,13.4,77.6,2.7,Non,Aucun,Oui,2023-09-12,12.62,Admis,Institut Al Wifaq,Public,Urbain,Rabat,Rabat-Salé-Kénitra,370,49,8.0,Oui,2005,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.37,Risque faible
STU0880,Hajar Benhaddou,15.0,F,Tronc Commun,SCH002,17.2,13.0,17.1,11.3,14.9,74.4,5.7,Oui,Primaire,Non,2023-09-03,14.7,Admis,Lycée Al Farabi,Privé,Urbain,Casablanca,Casablanca-Settat,523,29,6.3,Oui,2010,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.25,Risque faible
STU0635,Nour Lahlou,14.0,F,3ème Collège,SCH026,7.6,9.2,7.4,7.2,10.6,74.0,2.3,Non,Aucun,Oui,2023-09-17,8.4,Ajourné,Lycée Ibn Battuta,Privé,Urbain,Kénitra,Rabat-Salé-Kénitra,1127,50,3.6,Partiel,2009,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.5,Risque modéré
STU0824,Meryem Kettani,18.0,F,2ème Bac,SCH009,10.4,16.9,13.6,11.2,10.7,83.4,4.0,Non,Supérieur,Oui,2023-09-20,12.56,Admis,Institut Averroès,Public,Urbain,Mohammedia,Casablanca-Settat,576,55,7.5,Oui,1995,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.32,Risque faible
STU0407,Hajar Belkadi,14.0,F,3ème Collège,SCH075,12.2,14.2,14.1,17.8,10.7,69.4,6.5,Oui,Primaire,Oui,2023-09-03,13.8,Admis,École Secondaire Al Farabi,Privé,Rural,Tétouan,Tanger-Tétouan-Al Hoceïma,818,56,5.2,Non,2006,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.26,Risque faible
STU0472,Adil El Idrissi,16.0,M,1ère Bac,SCH051,17.6,13.8,15.0,16.1,11.4,88.3,4.2,Oui,Aucun,Non,2023-09-20,14.78,Admis,École Secondaire Al Biruni,Public,Rural,Ifrane,Fès-Meknès,616,57,5.7,Non,1993,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.25,Risque faible
STU0165,Rachid Mansouri,14.0,M,3ème Collège,SCH060,10.5,9.4,9.1,7.2,9.1,65.6,3.9,Non,Aucun,Oui,2023-09-03,9.06,Ajourné,Institut Mohammed V,Public,Rural,Safi,Marrakech-Safi,1069,30,8.5,Non,2008,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.47,Risque modéré
STU0301,Zineb El Ouali,17.0,F,2ème Bac,SCH031,17.1,10.2,17.4,17.7,14.1,62.8,4.5,Oui,Aucun,Oui,2023-09-17,15.3,Admis,Lycée Al Massira,Public,Urbain,Skhirate,Rabat-Salé-Kénitra,1182,30,5.6,Partiel,1990,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.3,Risque faible
STU0842,Fatima Cherif,14.0,F,3ème Collège,SCH090,13.6,12.7,10.2,13.5,11.7,81.3,3.6,Non,Secondaire,Non,2023-09-14,12.34,Admis,Institut Ibn Battuta,Privé,Urbain,Agadir,Souss-Massa,753,34,8.6,Non,1994,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.34,Risque faible
STU0857,Lina Amrani,14.0,F,3ème Collège,SCH105,8.9,9.7,9.0,9.3,9.8,58.3,4.7,Oui,Supérieur,Non,2023-09-20,9.34,Ajourné,Lycée Ibn Battuta,Public,Urbain,Béni Mellal,Béni Mellal-Khénifra,420,56,8.4,Non,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.46,Risque modéré
STU0084,Adil Senhaji,15.0,M,Tronc Commun,SCH053,15.0,13.0,13.8,12.2,12.3,75.9,4.0,Non,Aucun,Oui,2023-09-17,13.26,Admis,École Secondaire Hassan II,Public,Rural,Taza,Fès-Meknès,740,52,6.9,Non,2004,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.33,Risque faible
STU0721,Bilal Amrani,17.0,M,1ère Bac,SCH134,10.6,10.2,8.5,8.6,8.0,66.4,1.5,Oui,Supérieur,Oui,2023-09-07,9.18,Ajourné,Collège Ibn Battuta,Privé,Rural,Taourirt,Oriental,755,30,8.6,Oui,1998,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.53,Risque modéré
STU0296,Hajar Benhaddou,14.0,F,3ème Collège,SCH067,12.2,13.2,15.5,16.4,13.2,86.7,4.6,Non,Secondaire,Oui,2023-09-17,14.1,Admis,Lycée Al Massira,Public,Rural,Essaouira,Marrakech-Safi,738,23,8.6,Oui,1978,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.26,Risque faible
STU0653,Fatima Tazi,17.0,F,1ère Bac,SCH024,11.5,14.6,15.8,12.6,16.5,84.0,4.3,Non,Supérieur,Non,2023-09-17,14.2,Admis,Lycée Al Massira,Privé,Rural,Kénitra,Rabat-Salé-Kénitra,969,56,3.6,Non,1996,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.27,Risque faible
STU0071,Ghita Berrada,16.0,F,Tronc Commun,SCH116,13.7,14.3,15.5,12.4,10.1,79.9,4.4,Non,Primaire,Non,2023-09-04,13.2,Admis,Collège Oued Ziz,Public,Rural,Fquih Ben Salah,Béni Mellal-Khénifra,606,16,3.3,Oui,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.3,Risque faible
STU0644,Adil Tazi,17.0,M,2ème Bac,SCH082,12.8,14.9,11.1,11.9,15.2,88.5,4.0,Non,Aucun,Oui,2023-09-17,13.18,Admis,École Secondaire Averroès,Privé,Rural,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,1063,50,5.2,Partiel,2004,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.29,Risque faible
STU0611,Loubna Berrada,17.0,F,1ère Bac,SCH082,14.7,16.1,12.4,11.0,15.4,74.8,6.1,Non,Secondaire,Oui,2023-09-17,13.92,Admis,École Secondaire Averroès,Privé,Rural,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,1063,50,5.2,Partiel,2004,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.25,Risque faible
STU0687,Ghita El Idrissi,18.0,F,2ème Bac,SCH044,10.2,8.1,10.7,7.1,8.8,55.9,2.9,Oui,Aucun,Oui,2023-09-08,8.98,Ajourné,Collège Mohammed V,Privé,Rural,Meknès,Fès-Meknès,463,59,3.7,Oui,2005,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.52,Risque modéré
STU0957,Mehdi Chraibi,16.0,M,1ère Bac,SCH037,8.7,10.3,10.3,9.3,7.5,68.8,1.7,Oui,Supérieur,Oui,2023-09-20,9.22,Ajourné,Collège Mohammed V,Public,Urbain,Fès,Fès-Meknès,588,53,4.4,Non,1988,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.51,Risque modéré
STU0896,Imane Belkadi,15.0,F,Tronc Commun,SCH133,7.1,9.0,9.8,7.0,7.8,68.2,2.3,Oui,Secondaire,Oui,2023-09-07,8.14,Ajourné,Institut Al Massira,Public,Rural,Taourirt,Oriental,401,46,7.0,Non,1977,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.53,Risque modéré
STU0738,Houda Cherif,18.0,F,2ème Bac,SCH050,10.6,16.5,12.9,12.1,16.4,78.9,3.6,Non,Primaire,Oui,2023-09-17,13.7,Admis,École Secondaire Averroès,Public,Rural,Ifrane,Fès-Meknès,371,57,9.0,Partiel,1995,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.32,Risque faible
STU0749,Zineb El Ouali,18.0,F,2ème Bac,SCH023,17.8,15.7,16.4,12.8,17.5,86.7,4.9,Oui,Aucun,Oui,2023-09-13,16.04,Admis,Institut Hassan II,Public,Rural,Kénitra,Rabat-Salé-Kénitra,396,21,7.3,Non,2002,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.2,Risque faible
STU0128,Rachid El Idrissi,16.0,M,1ère Bac,SCH102,17.9,17.6,12.2,15.4,10.2,86.0,3.9,Non,Aucun,Non,2023-09-03,14.66,Admis,Institut Ibn Sina,Public,Rural,Béni Mellal,Béni Mellal-Khénifra,492,48,5.4,Non,2015,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.26,Risque faible
STU0871,Soukaina Senhaji,17.0,F,1ère Bac,SCH090,15.6,10.1,11.7,10.5,11.2,73.6,5.2,Oui,Aucun,Oui,2023-09-12,11.82,Admis,Institut Ibn Battuta,Privé,Urbain,Agadir,Souss-Massa,753,34,8.6,Non,1994,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.34,Risque faible
STU0002,Houda El Fassi,18.0,F,2ème Bac,SCH091,14.3,11.6,17.7,11.7,17.1,89.5,4.0,Non,Aucun,Oui,2023-09-17,14.48,Admis,Collège Al Massira,Public,Rural,Tiznit,Souss-Massa,516,31,7.3,Oui,1990,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.26,Risque faible
STU0678,Zineb Mansouri,16.0,F,1ère Bac,SCH001,12.5,10.1,10.1,16.5,13.7,88.4,4.4,Non,Aucun,Oui,2023-09-18,12.58,Admis,Collège Hassan II,Public,Rural,Casablanca,Casablanca-Settat,442,21,7.4,Partiel,1980,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.29,Risque faible
STU0540,Hamza Kettani,17.0,M,2ème Bac,SCH100,16.5,15.2,18.0,11.2,14.5,71.9,4.5,Oui,Supérieur,Non,2023-09-21,15.08,Admis,École Secondaire Al Kindi,Privé,Rural,Chtouka,Souss-Massa,986,21,8.6,Non,2001,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.28,Risque faible
STU0602,Hassan Berrada,14.0,M,3ème Collège,SCH082,8.1,7.3,9.9,10.1,7.0,68.9,1.4,Non,Supérieur,Oui,2023-09-17,8.48,Ajourné,École Secondaire Averroès,Privé,Rural,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,1063,50,5.2,Partiel,2004,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.54,Risque modéré
STU0309,Ghita Berrada,15.0,F,Tronc Commun,SCH020,15.5,17.2,15.4,12.7,15.3,74.0,5.0,Oui,Aucun,Oui,2023-09-17,15.22,Admis,Institut Al Farabi,Privé,Rural,Salé,Rabat-Salé-Kénitra,553,29,3.4,Oui,2012,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.25,Risque faible
STU0586,Khalid Bouazza,14.0,M,3ème Collège,SCH112,11.3,11.9,16.6,16.9,15.4,81.3,4.8,Non,Secondaire,Oui,2023-09-12,14.42,Admis,Institut Ibn Sina,Public,Rural,Azilal,Béni Mellal-Khénifra,1039,24,5.7,Partiel,1984,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.26,Risque faible
STU0411,Meryem Amrani,14.0,F,3ème Collège,SCH084,17.3,17.4,12.4,11.2,17.5,82.8,5.2,Non,Supérieur,Non,2023-09-17,15.16,Admis,Collège Oued Ziz,Public,Urbain,Larache,Tanger-Tétouan-Al Hoceïma,795,32,7.7,Partiel,2013,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.22,Risque faible
STU0172,Ilyas Mansouri,14.0,M,3ème Collège,SCH020,9.2,7.2,8.8,8.2,7.2,72.5,0.5,Oui,Aucun,Oui,2023-09-19,8.12,Ajourné,Institut Al Farabi,Privé,Rural,Salé,Rabat-Salé-Kénitra,553,29,3.4,Oui,2012,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.57,Risque modéré
